content,rate,rate_label,time,user_name,subject_id,anime_title,anime_rank,anime_score,clean_content,segmented
就得看一辈子anime啊,10,超神作,2026-2-14 19:07,刃下心,110467,白箱,14,8.7,anime,anime
群像作品的至高境界，是让现实中的每一位观众都从形形色色的角色中看到一部分的自己，在每一位角色自我和解以及突围的过程中，都能收获感触。白箱的伟大之处，并不在于其有多超规格的分演作画，而只在于其群像塑造的浑然天成和剧情编排的灵巧构建。动画制作是teamwork，而作为叙事主视角的喵森所担任的制作进行又能完美地将各制作环节以及对应的staff串联起来，白箱以两部动画制作过程为基础，以制作方面产生的问题矛盾等为引线，将不同岗位的角色各自的个性、人际冲突、微观困境以及宏观上的人生道路选择等全部串联起来，可谓环环相扣密而不乱。各自怀揣着梦想的动画人们相聚，他们有的童心未泯，有的抛弃热情；有的凭借巧遇在职场平步青云，有的摸爬滚打却还是底边；有随和，有执拗，有不谙世事，有不善言辞。但无论发生了什么，无论是怎样的人，每个人对动画的热情，却还是总能将他们凝聚在一起。,9,神作,2026-2-8 13:44,爆魔土豆,110467,白箱,14,8.7,teamworkstaff,teamworkstaff
"好看 #2026 1月下
神了
个人宣布19话成为神回，9星->10星
#2026.2.4
已严肃鉴赏完毕，十分喜欢2324话，看完很高兴
继KON为霓虹音乐界贡献大量人才后，SHIROBAKO又为动漫业界贡献了大量人才，尊敬（双手合十）
即将到来的是剧场版，どんどんドーナツ！どんと行こう！
#2026.2.6",10,超神作,2026-2-6 13:59,maoHa1,110467,白箱,14,8.7,"2026 1

19910
202624
2324
KONSHIROBAKO

202626",2026 1 19910 202624 2324 KONSHIROBAKO 202626
虽然对业界，各种关于“现实”的人生道理上的探讨并不了解，但看到喵森的致辞时，作为再普通不过的一个观众同样也被其中创作人的激情所感动，或许这才是我看anime的初衷，单纯地为了那份足以填满内心空虚的感动喜欢着anime,9,神作,2026-2-6 01:42,TohKa夜十香,110467,白箱,14,8.7,“”animeanime,“ ” animeanime
"「Don-Don-Donuts, Let's go nuts!」梦想、现实、汗水与泪水的交织，属于动画人的赞歌。作为一部扎根于现实又不失理想光辉的职场群像剧，本作在庞杂的群像调度与繁琐的制作流程中找到了相对完美的叙事平衡，不仅用扎实的剧本结构将每一次“万策尽”的危机转化为后期爆发的薪柴，更从“如何做”的技术展示升华到了“为何做”的初心探寻。从杉江老先生笔下挽救《Exodus!》大结局的那场马群突围，到最终话三女战机划破长空的完美收束，这种通过手绘赋予画面生命的震撼力直击人心，让我在理解业界现实妥协的同时，更被那为了“仅仅一帧”而坚持的动画魂所折服——这是一部理性完成度与感性爆发力兼备的作品，它让我比看这部番前要更爱动画这个载体",9,神作,2026-1-30 19:23,上野原ayano,110467,白箱,14,8.7,DonDonDonuts Lets go nuts“”“”“”Exodus“”,DonDonDonuts Lets go nuts “ ” “ ” “ ” Exodus “ ”
"是的，Main Theme一定要main。
节奏不错且有神回的优秀的讲做动画的动画！",8,力荐,2026-1-23 12:58,L4A1onE,110467,白箱,14,8.7,Main Thememain,Main Thememain
总的来看是相当快乐理想的职场生活，一层动画制作公司滤镜，产业招生宣传片。无疑是大女主剧本以及搭配的可爱人设撑起了前期较为乏善可陈的观感：资深受众对于不断处于自指的剧中指涉的meta大概更感兴趣，与此同时科普的较为浅显的知识就成为一种冗余；而意图通过本作获得最基本的制作常识的观众势必无法get到前者的关注对象，于此同时则产生出另一种情节上的无趣，很磨人的耐性。后半部分加入的矛盾爆发总算是搅活了一滩死水，原本实感的刻画也稍稍脱离现实，为最后几乎是晨间剧的投递情节做好铺垫，成就了梦想汇聚的奇迹。我不想说满口梦想的角色生活在制作者们自身最清楚的行业之中其中的内容有几分是真情实感又有几分是为了激励自己而制作，只是这注定是连制作组也要苦笑不已的内容吧。,7,推荐,2026-1-20 00:20,不思議じいろ,110467,白箱,14,8.7,metaget,metaget
[8.4]  //  Ep2.6.12.19.23.24  //  唯有感动。始于最初的热爱，到喘不过气来的动画工作，最终“不知不觉到了这把年纪”。新一代的创作来自上一代的热爱，循环往复，动画就是这么浪漫啊。感谢这些创作者们。,8,力荐,2026-1-3 22:20,sawaing,110467,白箱,14,8.7,84    Ep2612192324    “”,84 Ep2612192324 “ ”
PA给日本动漫业界和仍在追梦的人的一封情书。PS：想了想还是给了10分，唯一的一个十分。,10,超神作,2026-1-1 04:08,CannedPotatoes,110467,白箱,14,8.7,PAPS10,PAPS10
"想看，虽然看着冷，但是这么看来还挺火？先mark一下。（202410）～太爽了，我的评价是太爽了，一口气通宵看完21集甚至还想看。流畅作画以及令人接受的画风先不说，行云流水的剧情，各色性格鲜明的角色，酸甜苦辣的冲突，以及总会到来的团圆。动画行业较为真实的一面，很荣幸能够通过这部动画了解到，开始因为查动画相关资料查到""摄影""，很感兴趣，于是就慕名前来看看。让人感到紧张，快乐，或是生气的地方毫不突兀。还有梦想，虽然有些中二，但很感动，愿意改变职业去追逐自己心中的那个自己，即使迷茫也要先走下去，各路前辈的指导也很有益，大家与动画的羁绊太深，不论性格如何都在尝试用热爱融入这道""流水线""，这样的公司氛围和朋友关系是我梦寐以求的啊。已经很久没有看过这么有趣的动画了，太棒了，无以言表，我只能说太棒了。（顺带一提，真是好燃啊艹）",8,力荐,2025-12-24 02:49,暁の車_2887,110467,白箱,14,8.7,mark20241021,mark20241021
本片以細膩的筆觸描繪了職場群像，稱得上是 PA 的集大成之作。私以為原創動畫的靈魂在於腳本，而橫手與吉田無疑是業界最頂尖的腳本家之一，從近期的作品就能感覺得出，PA製作水準一向穩定，但短板往往出在劇本上，而本作有了横手和吉田坐鎮，整體觀感一下子就上去了，真心希望 PA 日後能更加重視腳本打磨，一部好的原創遠比好的改編來得更加難能可貴。,9,神作,2025-12-21 13:55,伝説の鍊銅術師,110467,白箱,14,8.7,PA PA PA,PA PA PA
慕名而来//ep2动漫人的热情//ep5这黄毛也太÷了，导演这样黑自己真的好吗ww,7,推荐,2025-12-7 06:18,OrangeCat_Bangumi,110467,白箱,14,8.7,ep2ep5ww,ep2ep5ww
7。不得不感慨契机的奇妙，之前一直不适应白箱的高密度对话，多次搁置，结果反倒是去年四月水岛监督的末日列车让我适应了这点，恰好赶上了白箱的十周年，于是重拾白箱。真是好看啊，一个个动画职场人员交织成的百态人生。ep19泪点。,7,推荐,2025-11-24 10:57,伊吹言諾子,110467,白箱,14,8.7,7ep19,7ep19
Take off!,9,神作,2025-11-9 02:00,Rei,110467,白箱,14,8.7,Take off,Take off
"2025-11-07
好感动。“我感觉现在，离自己的梦想又近了一步。”

SP是对制作组的幕后采访，看着有点枯燥，不如直接整理成文字版",8,力荐,2025-11-7 23:54,手里拿着旺旺,110467,白箱,14,8.7,"20251107
“”

SP",20251107 “ ” SP
不太明白为什么这么高分，其实本质上还是“美少女做xx”的故事，只不过这次是作动画所以专业一点，但的确有亮点，就是“并不万事如意的职场”，怎么说呢，还挺有真实感的，7.4/10,7,推荐,2025-11-6 01:41,春日井春日,110467,白箱,14,8.7,“xx”“”7410,“ xx ” “ ” 7410
"T1  9.4分
励志，闪耀色彩！看着看着就没了。属于是献给动画人的动画了。上下半分别以两部动画制作为主线。虽然内核略显老套，但足够正。更多的还是在动画制作这个职场的描写，还有每位具体的动画制作人，还有人人间的关系性。每位角色都足矣留下深刻的印象。宫森葵攥着被改到起毛边的分镜稿，安原绘麻对着被退回的原画叹气，坂木静香反复练习一句台词......话虽如此，还是展现了一部的动画的诞生流程。节奏是没的说的，有条不紊地推进，每一集都是有其所在，言之有物的。层层推进。五女主角团（应该是）也有变化与成长的，每个人在剧中都是动态的，叠下来就是无与伦比的体验。这是一部用动画人的热血和咖啡渣驱动的流水线，每个零件虽小，却不可或缺、熠熠生辉。（实在不会写了就这样吧）",9,神作,2025-11-5 23:41,Yushiro Yukina,110467,白箱,14,8.7,T1  94,T1 94
PA赛高，最喜欢的PA作品之一，早些年看的了，让我大致了解了喜爱的番剧都是怎么制作的，那时候看什么就想做什么，动了加入业界的想法，基本啥不太可能不说，这种跨界多半得跟柿本广大一样挨骂hh,0,未评分,2025-11-5 22:52,Fr0ntur,110467,白箱,14,8.7,PAPAhh,PAPAhh
"(9)高三时很迷茫，白箱告诉我如何面对生活，以及正能量的力量。
⬥主线的制作可谓顶级，专门做了两个子动画，制作也不差，令人感动↑
⬥果然上大学、乃至工作了之后的感触就更多了：白箱9-11，3D妹梦想想起了之前工作，面试想起了器乐部的面试。多年来淡忘了剧情的主题，人生也逐渐的偏移初心，对白箱的评价居然都低成9-(现已更正)了，这是多么难得的一部番。--251027
⬥2025年2刷",9,神作,2025-10-29 02:22,SmallCui,110467,白箱,14,8.7,"9

9113D9251027
20252",9 9113D9251027 20252
題材相當特殊又可見各方人士是投入愛製作出的教科書級別作品，在Anime歷史上會永遠留名,10,超神作,2025-10-13 01:16,kairos,110467,白箱,14,8.7,Anime,Anime
非常棒的一部描绘怎么做动画的动画，透过一个个具体的人窥见了业界的一角，纵览了他们的人生百态；还是学生的我，尚不能共情职场中的种种；但还是学生的我，希望在未来也能说出“我也不是从一开始就知道自己前进的方向，等回过神来 ，就已经走到这里了”，也能“一直像这样去照亮别人的心房”。甜甜圈多多，尽全力创作！//ep4，“在片子最后我们都看见你的名字了”，即使看不懂你的作品，家人依然在远方默默关心着你，泪目//ep12，神回，大家一起充满热情地极限做完Exodus！最终话，真是感动；老爷子果然是隐藏高手//ep16，配角里最喜欢哥特萝莉大人，嘿嘿嘿//ep23，“我感觉现在 ，离自己的梦想又近了一步”剧中露西的台词，又何尝不是剧外静香的心境；自此，五人组终于是齐聚了啊，泪目//ep24，完结撒花；曾经卖原画的那个喵森，“最终化成了永远不灭的火焰 ，照亮整个世界”,10,超神作,2025-10-12 21:10,mitsuha,110467,白箱,14,8.7,“ ”“”ep4“”ep12Exodusep16ep23“ ”ep24“ ”,“ ” “ ” ep4 “ ” ep12Exodusep16ep23 “ ” ep24 “ ”
ねえ Lunar Lunar ねえ Lunar Lunar,7,推荐,2025-10-4 18:32,Ashin,110467,白箱,14,8.7,Lunar Lunar  Lunar Lunar,Lunar Lunar Lunar Lunar
最好的热爱，最好的青春，最好的animation制作。,9,神作,2025-9-28 09:12,ナツノヒ,110467,白箱,14,8.7,animation,animation
"在不紧不慢的剧情中各个人物都得到了充分的描写每次回想时都感觉 喂喂不要把真人复制到动漫里啊と思いだ 有点夸张，但确实人设都设定的很好，给于的感情描写✍?都十分充足(特别是喵森最后的那为朋友的成长落泪那段，啊啊啊啊啊，这就是羁绊吗 我这样的死宅也能拥有吗＼(`Δ’)／)以及人物之间的关系 描写都处理的很好，制作也非常精良！
在剧情中的跌宕起伏也处理的很好，伙伴一起帮助，最后突破困难Happy end就是不知道为什么感觉没对下一话的铺垫总是在一半的时候感觉到好有趣啊
（是我的问题吗？( 。ớ ₃ờ)ھ）
还有就是 我了解了一部动漫的制作，原来怎么多过程，怎么繁琐啊 我要收回对厕孑一切的骂语
总之是一部伟大的作品，各个方面都十分的好??，哦一直在寻找神作的我，为什么现在才发现你的感觉 在看完之后",9,神作,2025-9-25 00:53,ba,110467,白箱,14,8.7,"’ 
Happy end",’ Happy end
14年top1吗...,0,未评分,2025-9-22 16:42,Descarter,110467,白箱,14,8.7,14top1,14top1
"动画制作的管理机制太原始了，建议向软件工程学习。\
动画制作太苦了，而这些苦难绝大多数都不是来自动画制作本身。用不必要的、重复的、低效的痛苦，而非本质性的挑战，来考验对动画制作的热情吗，真是浪费啊……\
特别是制作进行不该这么辛苦的，甚至在软件工程领域都不需要有专人负责这一块，成熟的工具和流程胜过最优秀的制作进行。看女主四处救火我脑壳疼，哪家互联网公司烂成这样我早逃了。如果一个互联网公司的项目经理每天的工作是挨个去程序员家里催代码、手动把代码合并到一起、再抱着硬盘送去测试，那这家公司肯定活不过一个月。\
代入感太强了看得好痛苦orz。每一集都要被气到。\
了解「动画制作流程」；「团队协作」择其不善者而改之。\
如果没有主角光环，他们做的动画12集崩5集，我都觉得是意料之中。热情的天才们创造了奇迹，但别问困难怎么来的。",0,未评分,2025-9-7 12:13,小智epi3,110467,白箱,14,8.7,"orz

125",125
"仔细想想还是打出注册bgm以来的第二个十分吧。看完《白箱》的昨天晚上确实又没睡好，最近经常因为思考过多而失眠。《白箱》让我找回了很久没有再遇的作品完结后的sentiment，再次感受到作品中人物的鲜活和叙事——这一人类最伟大发明的感动。不易与纠葛、挫败和振作，默然乃至于麻木，还是挫折后仍然怀梦？相信多年后无数的人看见这部作品后还能有无限的感触。
但话又说回来了，作品的感触有千千万万种，只听别人说说肯定不如一见。观看作品，找到自己独一份的感动，从而参与到某一个故事中去，让叙事延续下去。直到有一天和一群或让你气恼，或让你苦笑的家伙们坐在一起，吃着咖喱或是饺子，看着大家的造物一点一点成形......//补一个唐揚げ（）//前面忘了，总之どんどんドーナツ、どーんと行こう！~",10,超神作,2025-9-2 23:38,xiaorenjing,110467,白箱,14,8.7,bgmsentiment,bgmsentiment
9.5[]水岛桑荒野的寿飞行队在做吗在做吗在做吗？我真想看新一季的寿飞行队。真是一群可爱的人啊，甚至是太郎也能算可爱了。我很少用感动来形容一部作品，那这部作品确实给我了微小的感动。人设也相当可爱。感谢水岛桑和横手阿姨，虽然水岛你确实是个老→gun该骂来着。最爱的是第19集，最近正好有在看山川贤一，关于新旧技术的交替，确实感触良多，霓虹的赛璐珞时代简直是如同蒸汽朋克一般的技术幻影。还有最爱的会议室内的『おしゃべりの艦隊』的海报，我是真喜欢这个海报：D，1~12集中出现了3次，第十三集会议室中出现了一次，加去op2中的固定机位，全篇一共出现了15次。,9,神作,2025-9-1 00:22,ひだみ(1.25倍速补番中）,110467,白箱,14,8.7,95gun19D1123op215,95gun19D1123op215
8.46，主观强拉‖八刷，精神支柱级的作品，遂对这部番有这超过其他人的热爱。没有高妙的叙事手法，没有深刻的主题。但制作组就是动画，动画也是制作组的投影。从角色细节的入微刻画，现实情节在简化之后仍余真实感。我们能看得出来，在那时对于业界人们感到担忧，但无论是武藏野还是pa，大家最终都在呕心沥血做出自己心中的好作品，让自己“与梦想更进一步”。而情节处理或是作画上的瑕疵，或许也是动画中武藏野的大家面对能力，工期，人心之不足的一种特别写照吧。诚然，它美化业界，诚然，现实没有那么一厢情愿。但在这个充满怀疑的年代，我们仍然有需要保持信念。在职场，在生活，我们或许无法实现理想，但熬过阴霾，重新认识世界之后，我们能活出自己的人生。,9,神作,2025-8-27 19:44,耳一羊,110467,白箱,14,8.7,846pa“”,846pa “ ”
